"","A549.Mock.A","A549.Mock.B","A549.Mock.C","A549.Virus.A","A549.Virus.B","A549.Virus.C","A549.KO3.Mock.A","A549.KO3.Mock.B","A549.KO3.Mock.C","A549.KO3.Virus.A","A549.KO3.Virus.B","A549.KO3.Virus.C"
"GCSHP3",6.61357274997133,6.89960588642934,6.81905540398895,6.29401577011663,6.23730626496004,6.2498389528677,6.67342284614332,6.45423313164223,6.78555515632759,6.33062861673246,6.41092444792999,6.37836140380344
"CDH6",4.87322043180381,4.75811406658973,4.68653820920583,4.88111748552911,4.88677143000987,4.59225091307506,5.7728038185576,5.56123835149843,5.9083812875775,5.8917947266408,6.08892519569019,5.92126247282826
"LOC100422296",10.8057382097477,10.808845431177,10.8134086680422,10.1087737047689,10.166359742767,10.4533325834133,10.589346496679,10.5023266314671,11.1012169265664,10.7717418073512,10.9125722936151,10.683375260213
"MIR548W",5.93940361041355,6.63168093815646,6.81031900434848,6.46175424946374,6.21269415917858,7.17216486425819,7.55582075091473,6.81354801114359,7.68544649688276,7.27735249801419,6.46655660286068,6.79011794630766
"MIR3189",8.21074775423537,8.07421376715686,8.15481533797735,7.8449282737733,7.96677730901766,7.91762296463841,7.389120295138,7.37380515779042,7.4031063197491,7.27650103990508,7.29424819285797,7.21892614930887
"MIR3198-1",8.66557968750228,8.59346555073917,8.79889021334678,7.62408257013687,7.88152668065936,7.89547239620788,8.6436253306769,8.7890440965159,9.15306440773774,8.35444126063569,8.45236031382668,8.34692087945575
"MIR548AA2",8.35622357428495,8.82288313956707,8.71084007308523,8.81535195642079,8.6034740151142,9.23440885811261,9.22541657351952,9.05575463309615,9.23966245344352,9.30698133651692,9.04303261838922,8.8874609067321
"MIR3942",4.34257337250584,4.17115599886919,4.23362491102711,4.20068606733836,4.23404616422529,4.22291637662349,4.70860959441442,4.77151644833463,5.08747854069843,5.15565319432865,5.18494341529939,4.44096048810759
"CARD8-AS1",4.01134781748456,4.18254167272333,4.02984416228986,4.67176174121505,4.61227197858759,4.52964682257315,4.02452171743686,4.06545516720259,4.11650134807253,4.18591207314605,4.36248862705235,4.32259287309989
"LINC02582",9.51472369969998,9.67516808596844,9.75347209425844,9.25184379858543,8.99303771454704,9.39263350056467,5.33869167663795,5.47945578447192,5.097615849485,5.3955753307965,5.10149923349364,5.37907405295931
"CEBPZOS",9.1037488867127,9.15380646397098,9.27278204343045,8.54296423180547,8.56189673001489,8.84594450392466,9.14876182006082,9.06137472154972,9.42186079403485,9.07399710808126,9.07000110946968,8.98685593141498
"SMIM31",3.26395456565082,3.21889725289605,3.06054585967816,3.31484942357636,3.25816971423012,2.90142080760925,3.65078953600668,3.83769528361404,3.68493359979943,3.67759621663875,3.60912010519537,3.54697927532926
"GAS6-DT",4.80136782150128,4.65277193809379,4.60501041014119,4.68354035319941,4.76385825920029,4.88994277293904,4.37679575843967,4.19803528764692,4.57271170327907,4.28519274104691,4.24774547010546,4.18785399638774
"OCLN",8.21572270510627,8.20433812393797,8.32341783279735,8.4330440961623,8.49786870385469,8.660729808522,7.62263050069088,7.49405623234882,7.8414272367386,8.06934344137154,8.13329461099009,8.00609229252936
"PRKG1-AS1",5.99359668186599,6.07064591758112,6.06033085810481,5.38219654306951,5.51532379508206,5.70961962375543,6.51377280376454,6.57622537939897,6.84008936468902,6.61627074132844,6.58831441793181,6.37678923319808
"PWAR6",5.20740137395321,4.91819736896403,4.70060632296832,4.63057985838467,4.24554992026493,4.40149399504795,5.61721558360421,5.5045258194595,5.28722436221803,4.88640272629086,4.72677188030505,4.56428606104453
"TMEM178B",5.87687105103095,5.77087614587079,6.05697629688955,5.84676018623526,5.71621628438879,5.93261720319949,5.45824067272367,5.24074330038644,5.30626212003005,5.2490185226291,5.32217518660512,5.04456982245331
"PSMB8-AS1",5.69346267059843,5.65317776924366,5.66384979230864,6.5868593670052,6.61845468422247,6.75939343204064,5.38165972437198,5.65989171792284,5.45991363103238,7.09882928675954,7.19533611150003,6.91352047693148
"LINC02615",5.88712887079274,5.89058030110971,5.85043947967637,5.43723856021462,5.35019513187518,5.53862148218404,6.20546633743794,6.21021851953053,6.42533828185125,6.07259277766193,5.99747892359185,5.79392030691568
"SOX21-AS1",5.29175594751182,5.2687789492372,5.56962513704229,5.26622550207608,5.72465480321086,5.27106867339405,6.18287329215412,6.41620702564647,6.71427988371901,6.4035077248729,6.70547930201209,6.12421433239502
"LINC00837",7.23366405800166,6.78823991860379,7.29386407910724,7.38049913176019,7.20475675781858,6.35017347533586,6.56425942869747,6.743490882437,6.03524995222942,6.29543787384004,6.13987395862596,6.55239826798426
"PIR-FIGF",7.26866410954057,7.31731807170417,7.34376458725333,6.740947286274,6.66539041799737,7.02907382258483,7.63202004481262,7.51745698898037,7.84458172194693,7.53991817823088,7.56894581919198,7.40003368765192
"DNAAF4-CCPG1",6.42765680336351,6.43965102993154,6.52128079403672,5.97706950049525,5.98142458318206,6.43203266611729,7.00925690452822,6.88275165544274,7.15119425828277,7.04564366920329,7.05752011525255,6.82400504368273
"MIR548AN",8.88280348578552,9.41083902520708,9.19928919361524,9.08362657967259,9.00507799713311,9.51781577405892,9.73180437954027,9.44291880912979,9.93974357401224,9.65313041480266,9.54138715132093,9.34811378982934
"MIR4720",3.73403286371881,3.85828012124308,4.2398410890482,2.43599929145977,3.20475922113589,3.34357512045026,4.22437954886402,3.64382723658659,4.18450089574296,2.99361516300783,3.58851779253299,2.98834907916306
"MIR4500",3.5759382502608,3.25659951994976,3.95515423208817,3.16872473280732,3.91282175415139,3.66855647736351,4.79536352004627,4.76108854805953,4.4291797261216,4.48748759168784,4.4421848371651,4.06596803920678
"MIR4718",5.16893212173759,4.76015822874967,5.02728030457324,5.4367555364562,5.0198985758582,4.95312715843099,5.01400502603415,5.5159871556093,5.04418597280214,4.74936630693058,4.19114556853997,4.83160491789843
"MIR4753",2.44065760043464,2.76203511660219,2.43828028057807,3.37188754980075,3.66682715431752,2.94447520488179,2.41281415961643,2.17311708331436,2.61596798497726,3.04704667152282,2.94796785648405,3.06049848283056
"MIR548AC",7.91138623611285,8.41178107442938,8.24739957009952,8.32163126949985,8.26384085347627,8.50997641747384,8.71305689706564,8.51535126252005,8.89159566551309,8.66270030565896,8.46891347756044,8.35218389366518
"MIR4712",3.40888687298725,3.80073854198896,3.94411134469599,3.24115823331775,3.29551751393774,3.95537964519771,4.67365636592195,4.16187742821484,5.1021563455057,4.29269843397694,4.68724053859753,4.52715657812498
"MIR4521",6.96724013217354,6.7965579811356,7.13225305260616,8.18685282922966,8.13635253516801,8.62883468192834,6.3850085710632,6.10860817462979,6.53036872799125,7.73330028810261,7.73751406336726,7.41942686444245
"MIR4798",2.60796932344925,2.02256484769884,2.56881095156373,2.15668188975766,2.4053606130477,1.82087743624542,2.25640162647663,2.06278673266478,2.40896046838217,2.84316314952179,2.61743436354041,2.6709542045575
"MIR4441",4.81248086183637,4.32102573845124,4.32450565485881,4.67737214119167,4.56186056055919,4.86806439693745,4.70378596448639,4.47204694316091,4.28549687512626,4.26448770310457,4.00828387782879,3.96880007039405
"ERV9-1",6.95059517204682,6.90323094180452,6.98678308254154,7.43917249828714,7.5300209518687,7.81598986269671,7.51200859314528,7.38764247326447,7.53513584334571,7.44587822671532,7.57650330217224,7.34811092412461
"IL18BP",6.08963990695562,6.05788409583915,6.15907864103111,6.53893916218733,6.49353815693663,6.4042943858617,6.10001474683992,6.11751660026804,6.05453546472681,6.77989474354565,6.60400766995302,6.40650293963369
"HIF1A-AS2",6.1580139047637,6.33753979768994,6.26371496496256,6.28050727397374,6.23804290720393,6.88118372436798,7.06708542854818,6.7613514988396,7.11880287606549,7.34387072738455,7.34916482017575,7.02428890867369
"ATP9A",7.92315080711329,7.92598941916547,7.96057387337862,7.35503766008646,7.42531756108284,7.56751774686857,8.0951109542713,8.10534128296772,8.27869039279596,8.12687721262888,8.16315968909579,8.0242384841858
"FSBP",4.20663621289033,3.76274660001558,4.33995129214978,3.81681469464738,3.49611326437587,3.9906853626582,4.20324123939888,4.12187832626963,4.66650476159178,4.58422230732244,4.63357923930236,4.14401779714436
"LINC01806",4.48890177701599,4.26743054765096,4.52671321627135,4.5210811978753,4.66954647367614,4.65569249671651,3.8107369510407,3.62387583551095,3.62376120326443,3.66037587607036,3.83598762435865,3.87365474073101
"CHMP1B2P",3.33381642040837,3.56924988575463,3.76399847825818,3.6959890075468,3.65457615620789,3.67263636453493,3.86139974562514,4.07030689683118,4.43141657174255,4.34233156407888,4.32863393310409,4.29120115330745
"ARL4C",9.50802271385907,9.59977715598508,9.61972573119514,9.29322842354068,9.35366831885847,9.40018304602724,8.66366143102316,8.55938204924816,8.84313608347159,8.87329212238684,8.94456378746024,8.92978155767335
"OPTN",7.84565435631192,7.84866643934513,7.90434546377294,8.5218887680615,8.48311788698061,8.74194185371925,7.57245888763205,7.48218852072609,7.77664177667817,8.95936659974973,9.01212767951512,8.85650079325132
"NAMPT",7.42106210932014,7.62289342738435,7.56435058477836,7.93690222003056,7.92936010784385,8.17980410297555,7.19919027517647,7.05966069382468,7.31720113427986,8.14917357699079,8.06183145264958,8.07351475274722
"FAM13A",5.96528707415135,5.95286260630747,6.02634525891225,6.20417520511111,6.26007763022509,6.32475418498799,6.56056012632641,6.49112546332821,6.6867615645645,6.76307302223404,6.89370571805212,6.70569632625411
"G3BP1",6.30040659467781,6.35826748233248,6.64974539467084,5.77463089230278,5.87434507574663,6.4367347756283,6.83195150314059,6.7368132881042,7.18416708618207,6.59882631361237,6.75507975026039,6.23728718874933
"ADGRG2",6.92348783291293,6.89455463258165,7.01317500767691,6.23875806396612,6.1329747635197,6.45822145722236,7.24483275383232,7.00563342262089,7.46970582532738,7.03119770779032,7.04487007303603,6.91180634890796
"PLXNC1",4.52457377724655,4.42963659170163,4.51083405493519,5.13768530019655,5.04985477090361,5.29738500136406,4.85371446238174,4.68875897316404,4.56070089953584,5.10978484984838,5.19058526758327,4.95882752906626
"LHFPL6",7.58573588892672,7.52796228691777,7.51331979489234,7.73059966055576,7.57629550472388,7.52607605935006,6.81956783005177,7.0491033147769,6.48464930579617,6.73297105139715,6.51742592781998,6.85171485176783
"LOC101926943",5.64293822417658,5.91816048208359,5.7932015981595,5.60218446050542,5.70722050577704,5.55856566249681,6.16276706326512,6.0641531729209,6.22168749530574,6.46378632318849,6.4118295140532,6.32317233551578
"CHROMR",6.00661922093031,6.11701939536771,6.18324038216262,7.04536109737875,7.03660434266517,7.42242668165653,6.00283264716003,5.9508378513627,6.04350171680727,7.36230273472535,7.36320934093793,7.13648886228295
"LOC101927136",7.39447175681326,7.44240062354372,7.53068523474782,6.81105485578394,6.77206723720169,6.99165899896791,6.97246387844125,6.92581469431939,7.12241101629902,6.59299284428089,6.69658470373563,6.59391202672027
"PTPRD-AS1",3.21574089388153,3.49032421588307,3.15811204266204,3.23252193245817,3.19055058989975,3.05324481185032,2.58339333989894,2.73408633804056,2.46820587581177,2.72195996756943,2.80703128979023,2.77434744548714
"CALCRL",3.33181483939939,3.32582726637985,3.40474688225683,3.47806306556454,3.61064028766283,3.44118533111405,5.62279449301807,5.40296998731913,6.02213907159413,5.32307403752385,5.30859450856241,4.98624002953288
"SPRY1",6.41465060601258,6.17741846177946,6.41802303261927,6.42282337478782,6.47091363248954,6.35752715261786,6.77253403666167,6.76104459954451,6.89518920518096,6.95948482836428,7.07581670847624,7.05943052584892
"ABCC4",8.96984338187152,8.96247695261759,9.02361233054329,8.18137782910506,8.20055131279108,8.4405121346546,9.04869172317437,8.9499230582027,9.22764320549148,8.837381904068,8.80685928074201,8.69315360682083
"CDKN1A",8.38634269679261,8.43301397136118,8.33807144612006,8.43795087721708,8.51250609099341,8.34383584937188,7.75817007146091,7.87513967957898,7.63290055118732,7.69748795456178,7.68578493456421,7.87094876093971
"CDKN1B",7.89843336939432,8.02046172723977,7.92357808898264,7.85975954577648,7.79053990498109,7.9121395616675,8.48363375735346,8.4027722476324,8.69487760315201,8.19141118854635,8.33536250096835,8.08357174936377
"LOC102723409",4.80630002454698,4.79011931930071,4.80974515370483,4.86421445166778,4.91028268241067,4.76576975296191,5.3555212362806,5.36271567641203,5.42980485172825,5.34673680482237,5.34822153199056,5.14527901232182
"NET1",8.58010986258025,8.5856041071139,8.68687867109965,8.38930047245225,8.36096718929013,8.56871897832655,9.16123893712476,9.05084027061731,9.36074988123507,8.97466384861864,8.97622299735443,8.84225849504736
"UBE4B",8.24876492010798,8.19142913959311,8.25600916687308,7.34678776168073,7.32872551629424,7.56577545238666,8.30809487345908,8.27528315893474,8.50663031613767,7.86537724793008,7.90038780690297,7.71641731175839
"ADAR",8.99503342492802,9.02125704332551,9.07286329239128,10.0928364556749,10.0552583782175,10.2152390016264,9.04547103210856,8.94034937910394,9.20876587888791,10.4541630358586,10.4642306236313,10.3670568722681
"LANCL1",8.09098992187596,8.12633755686575,8.20075269226885,7.67944023586875,7.5410293445776,7.91158352785359,8.49442760348918,8.44681779248755,8.73194468321722,8.43119836996217,8.42322825582117,8.32333568780926
"TNIP1",7.98880392089566,7.88376432842451,7.92034587286096,8.51412199443416,8.56443189141222,8.67315900502891,7.60436509045827,7.51624045074099,7.70969713514266,7.81267028098269,7.85708696729147,7.78933457041377
"CDKN3",8.2525889745502,8.34983221505111,8.31390104322798,7.57957808758824,7.53269225297866,7.85486848496913,8.07395996498339,8.03534119076793,8.22838876145176,7.8979871045849,7.87894379698942,7.85816181235201
"PKDREJ",6.25774026611491,5.93812621015879,6.15979145625273,6.36127979006921,5.86712051531525,6.02525053951847,6.22899509199875,5.94007851809355,5.75737128180226,5.35240956466461,5.6489010965049,5.74981140487149
"TRIM22",4.64736672008136,4.49762052015932,4.44629041686735,5.39860332772155,5.137495183581,5.229215950207,4.52327449165568,4.7437472443581,4.28354370849786,5.52692453685881,5.23346699277931,5.43141589713737
"CDR1-AS",5.1100611928868,4.61795517547738,4.70952098260454,4.58003444786695,4.565650440583,4.74164481898577,5.5470852562094,5.74022882174553,5.75429752699956,5.10931127465497,4.8626690555736,5.22858367520779
"CITED2",7.98710816417061,7.93464723356422,8.01247015971956,8.54329398854896,8.53007712298128,8.75106873085985,8.03343795533447,7.97702114377062,8.10350129523288,8.19691312884833,8.23782391321342,8.14437091817564
"SEMA3A",8.7015511612937,8.79654623819885,8.84011701484288,8.8344647364034,8.83155217833799,9.07317340963169,9.51666130604018,9.44821501435647,9.74093697811254,9.61718028623262,9.56703101954999,9.54583272483115
"CDR1",8.33582059375188,8.44991855142878,8.58269951712431,8.30688542843152,8.30068581949993,8.43001815127029,9.5581396686712,9.29622891866012,9.13934521946214,9.07402439001429,9.17917535549524,9.06893997176583
"BTN3A3",5.67511091004477,5.48072669926195,5.48165043562219,6.28460131723886,6.36087082930642,6.49079234830647,5.50107105515438,5.43682807074288,5.46153544445798,6.75532033452879,6.80994955593843,6.60560202686046
"SYCP2",4.62544774990929,4.75158315063524,4.78797873310875,4.52865856398647,4.46731723100156,4.79311674038484,5.51643349678284,5.38570243452632,5.84588552783732,5.64186131958187,5.67931016311339,5.39364409671091
"CDS1",5.73154176359195,5.74209016497523,5.70814474565706,5.54778129390178,5.61593296604662,5.76028971535547,5.25597317526011,5.10950938899517,5.28861694071629,5.32310171542711,5.33640540251422,5.1702299981665
"IFITM3",7.16656997128655,7.162790321112,7.30756886491338,9.8994614585786,9.91460504355376,10.0239799112195,8.04567305929928,7.97942078521736,7.97466918454307,10.4285124036224,10.5461040041333,10.3832740402187
"SGMS1-AS1",4.65384217140839,4.45919959933155,4.97488088276758,4.55429605835097,4.96256464483062,4.70514454591516,5.4123392626675,5.14554758897826,5.53801942007388,5.02182038627078,4.70408152291133,5.20922176664049
"IFI30",8.38156993637244,8.09083691273517,8.24863321961918,9.74986457575628,9.75746293349131,9.9030863229933,8.74555391354813,8.80540994935027,9.1136968037957,9.95157131022483,9.96031925720399,9.8353329113999
"SLC30A9",7.89384173863617,7.9173081914283,8.06650204779881,7.57000969182775,7.50438847780719,7.81744704418545,8.23708862326536,8.182035739998,8.54380749667245,8.3333676695632,8.30140771834874,8.14441742640078
"PIBF1",6.25295080759574,6.21606317554913,6.24830545307355,6.11493449836017,6.16816954006643,6.48561985982859,6.67424843179827,6.55461431872068,7.11437224404141,6.85142616785629,6.85293891007755,6.67168492629485
"FST",6.7330189017434,6.6269326158794,6.69775843676759,7.7885159894989,7.69768851034544,8.03030549127051,6.60613806388037,6.36870448426391,6.50806768133055,7.42255441767009,7.39536993307315,7.22706170869369
"TRIM38",6.83605097851297,6.74208058584257,6.85641930341316,8.85979184636108,8.91360925102969,9.09983994598544,6.64210416394363,6.62597162354855,6.83017969493647,9.11227382613737,9.21493717563713,8.96443627934073
"CAP2",8.2240837375024,8.22421925338273,8.33247962501282,7.63597820792663,7.63220122513178,7.81894423367689,7.48197155619395,7.38446294355784,7.57216687311083,7.30645275886209,7.30151599402635,7.18956388976425
"VAT1",8.99591491803142,8.96805229977049,9.00611954928285,8.49651589524836,8.44660305149601,8.50668316249745,8.6960017072771,8.62352834231013,8.79979082733327,8.39862690290423,8.44280113816197,8.27636609671595
"BISPR",5.53300188618447,5.57603184130668,5.46568811030791,5.68352214075043,5.74479003379103,5.8087062991467,5.49100642617974,5.48337421115884,5.38560364219645,6.02270702017085,5.91958893259731,5.97872445352155
"HYOU1",8.5780257583758,8.49179300167798,8.54046416232074,8.4126024606312,8.48595966285589,8.53987389811267,8.9166152528632,8.87664323799884,9.08597093903771,9.07932378010118,9.14621411196394,8.94971060661627
"IPO8",7.89320897940876,7.97164115193763,8.03355477231952,7.60523595736345,7.49194214461504,7.7873286136304,8.38637305583599,8.27970114758516,8.67007105511481,8.43874477459787,8.39934239110159,8.25086910019052
"LOC105371030",6.80085784440331,6.66365509076507,6.19846270472849,6.65480354671513,6.79570918571952,6.36055244436942,6.2259217713643,6.66572466593996,6.0431511152601,5.37731258137162,5.63468697058119,6.52870032672665
"LOC105371795",6.27476859827573,6.4900226493257,6.12706120857024,6.45289318975391,6.32989105483564,6.32304815144873,6.88467303270309,6.81248840079016,6.76609643760374,6.84683384001215,7.02453671911936,6.78163187602675
"LOC105375463",5.6863779686307,5.64668654734697,5.64754247285087,5.51487693124884,5.41777924016237,5.44360111004204,4.9928759334219,5.33325817274049,5.00549644112851,5.17598418510227,5.33090868486201,5.358368743455
"LOC105379362",6.38661494241074,6.2054648756086,6.37259317467455,5.6357977609028,5.6643454608365,5.99347261332687,5.83106909195558,5.72071169163511,6.11804842100698,5.67390316729585,5.62602351022185,5.37013957939302
"AGR2",3.91969966254742,3.99476896562937,4.18406991464195,4.16536968175103,4.11365425272041,4.06435743486099,6.55408943740713,6.35132900497425,6.6800797563337,7.30154192186418,7.34639310709771,6.90614345375667
"ARPC1A",9.58930409487747,9.5770118449872,9.64341983803018,9.10704803258304,8.9856466057831,9.19639504622467,9.47441442057697,9.47673088162254,9.66305649358953,9.31992866314473,9.35123294257414,9.20009282101502
"IFI44",3.61743351979726,3.68312119933758,3.73724910188909,6.58332546616809,6.58080789258711,7.13913989805681,3.57194035079125,3.53930877089644,3.54296016806512,7.41663848701411,7.38102431899176,7.13023649445965
"IFITM2",7.98838875772162,7.94587472073523,7.98314084367705,11.0466617496155,11.1222173294815,11.2407407944509,9.18168638174827,9.15042595133111,9.32374071240011,11.7395632796674,11.7654034644107,11.7368126004758
"PRPF8",10.4076039974547,10.3806626280858,10.4340487324097,9.75553324723036,9.76011173510685,9.90176510787421,10.3971138374493,10.4341060814312,10.5948468209411,10.3388964213567,10.3576697387858,10.2358173245343
"PDLIM5",6.95595332516012,6.97285522788445,6.99326095439957,6.94696545711586,6.98432974486957,7.13762878822966,7.78815479273868,7.74134067781039,8.02461626081412,7.72580723360399,7.77260541635528,7.59647314729632
"ERLIN1",8.10452513997389,8.09945652943698,8.18250639787637,7.93693859537778,7.90733617660321,8.23296062707385,8.44416610945031,8.37566345536957,8.68746036181723,8.60174074652152,8.60621072298536,8.53386612217138
"RBCK1",8.79650068885435,8.70689667395747,8.78859897215206,9.13944902522315,9.14116714295355,9.10806529223802,8.50756249623485,8.50371328727171,8.48231784841054,9.36908978134989,9.47163972180229,9.27427041516667
"CENPE",8.27124127266311,8.37540057934547,8.51427498285581,7.54848125526234,7.77693620238574,8.29846933113845,8.72041553739741,8.48774693581522,8.99911953044205,8.44165998131023,8.36744768064006,8.17952717059599
"IVNS1ABP",7.81892646588069,7.94604843313505,7.92966701912662,7.55528949115046,7.54477664493114,7.97590109901366,8.28663867521386,8.19284142218805,8.57312819795174,8.33418155762184,8.30368315162985,8.23928138124516
"CELF2",5.93566170550408,5.91055785523339,5.86250824305475,5.88500512964974,5.90724817721057,5.80809395338666,5.30988797683419,5.34070631410873,5.11893536028976,5.3319875907536,5.13100715734633,5.35360266012565
"TNFSF13B",4.77394297014133,4.85573412262571,4.8400124673846,6.12519812205583,6.15717285452791,6.25509501675397,4.788750318798,4.84266386338994,4.73038624214218,5.88622658042641,5.88766750419769,5.71700065141766
"EBP",9.69332423561068,9.65534048273378,9.72542937610707,9.10973993011212,9.0490867904242,9.14807710953965,9.35330385974263,9.31888345200516,9.43335753623311,9.20771300546483,9.2448541396207,9.1113034384998
"PNMA2",7.77985642333693,7.77341422071536,7.84665472825706,7.7989153924945,7.77085886425081,7.94671482131107,7.14197842259595,7.11254166309696,7.17741548982968,7.20468980121692,7.21252124808597,7.13791355161082
"CETN2",8.36422272643719,8.42261975433784,8.55061937057535,7.86537994161756,7.85487558088055,8.10655312381516,8.32236790806929,8.10964392183443,8.48777084541182,8.19723523998016,8.26650207819689,8.06151362884617
"YME1L1",4.40564955123822,3.87490192323663,4.10562330188101,4.3365116069196,4.41124083553546,4.31288366774996,4.1249910200743,3.93132099875195,3.99011575213338,3.70249061150016,3.68378104582159,3.99049881967666
"KIF1C",6.63401085948407,6.51167373737398,6.7692497426268,5.92338905364606,5.87122543791952,5.89402825952056,6.57880313922228,6.71389473745368,6.87259124942385,6.31702329034814,6.30878294357278,6.03435850881963
"CTSC",7.73496524971593,7.59911770805611,7.71629700409854,7.69123276715698,7.58626572580072,7.87358355457637,8.23483860148031,8.18087957372173,8.48754405474347,8.53734098517254,8.60803107498083,8.42550961707624
"CHL1",5.09224167974076,5.14962949823001,5.26821126772659,5.05447495018335,5.1881585195455,5.2044969364242,6.20954992670018,6.11777489566063,6.47152932404025,6.34887909872726,6.43807995333454,6.23268431937582
"ZNF266",5.52745322411644,5.61536766746619,5.56509383228896,5.74407216298411,5.69666466955229,5.62440738719816,6.04137010747037,6.11196483953908,6.25574854665098,6.03252804824125,6.02584007253813,5.99637502320227
"IQGAP2",5.91797246383656,6.00897676420161,6.0283072497195,6.19700396216578,6.27892990903088,6.51200733394959,7.99525320106082,7.91499149248759,8.30884061351478,8.50280251482409,8.4614065828143,8.3836790850187
"CPLX2",9.8974713541329,9.95133091942112,9.90426847895503,9.42217041327119,9.50925157419485,9.57699199623899,10.2970454767899,10.3082730013718,10.4876924223254,10.1433540901718,10.2602065582131,10.0524966546939
"FRS2",6.78386986586337,6.63622024671921,6.80249797290634,7.29517652676067,7.18894699590205,7.5882325332071,6.86401162504722,6.68783141112693,7.0875438562015,7.40304533108525,7.38826102270769,7.22839084066105
"MTMR11",6.79772797103071,6.74369859057516,6.75863945071865,7.10040283978836,7.1242120546585,7.30254786441441,7.12704125037722,7.05000237857957,7.17597520481056,7.93706722411123,8.00209901849941,7.66262954373249
"TRAFD1",7.53480231083291,7.51398760805271,7.60331576599709,8.49772594650804,8.50315191427427,8.7042216892277,7.55298741196026,7.46665566892401,7.65729594378721,9.01401951286446,9.01071862915182,8.86259118024288
"IFI44L",3.41682379223817,3.33043414764071,3.27114957357558,6.00485313633179,6.11054069148017,6.49386004863876,3.4314971744385,3.49310431121983,3.45646137087495,6.929004114731,6.91605351573776,6.70555947416669
"SLC27A2",7.98511455463302,8.00044601070485,8.00718318294891,7.42670225747883,7.52952988248503,7.85267780191049,8.98829023525824,8.88478221046788,9.25319173698173,9.07951054549298,9.03308956443503,8.91392523094937
"TLK2",7.96977103317332,8.11380595837571,8.06785756160291,8.40314083989033,8.42110260356798,8.65487821352264,8.1928995459161,8.05699128876538,8.45825339114946,8.9536782464368,8.95204965843487,8.74637266627049
"TDRKH",6.94305771750165,6.88674881693546,7.03236850341632,6.30782623108404,6.28265087284564,6.42678988781817,6.53166777460517,6.45048065671376,6.74257601738195,6.29377845851332,6.27954958531969,6.22431514419857
"GUSBP14",8.16371275828894,8.11633286664804,8.12431714182502,7.71298940146678,7.69592815647851,7.89040566295705,8.48057123637666,8.59075913475582,8.78058379383357,8.40082593163043,8.37544156630897,8.13837437656979
"MID2",6.30999378017306,6.16271495560647,6.26440573355824,6.04736257335972,6.06077979484923,6.06739161347664,6.69909667836621,6.52306003068722,6.78799282635554,6.76699627769406,6.87327889585233,6.5875653211327
"OGFR",8.64306282914646,8.60047012044605,8.59728759673684,9.17060550887006,9.23330837324496,9.17560745333406,8.57729846580061,8.62749816726301,8.47590526117936,9.23265307215347,9.30686258531435,9.2176530605128
"CHD2",7.29347360007142,7.42005509494814,7.45781529404134,7.91995684680534,7.79677475663454,8.22525524601584,7.75222510516752,7.5435470470736,7.93613680533447,8.15879805421575,8.03997196299029,7.93763885577557
"BTN3A2",6.72443886650427,6.46777175540757,6.58961393722792,7.32739439525874,7.28318996919821,7.61110348023126,6.56013586419057,6.63083258566091,6.74500947949139,7.84798648999175,7.79856731273594,7.74157631978037
"BTN3A1",6.72277259550196,6.75453706524435,6.81762825507823,7.75932619980861,7.84316595472884,7.96322430021791,6.74971654714932,6.72008272123227,6.86208215286152,8.44524746288741,8.50499847936716,8.39701999129115
"BTN2A1",6.72764034002006,6.7482043128381,6.7049440959286,7.22170435947585,7.25562213426908,7.36863168379002,6.70751897182706,6.71610380367375,6.80745426078862,7.36275535247753,7.37092029679252,7.26937087354013
"HHLA3",6.4618647390111,6.50615254082481,6.7049821718575,6.35876533377278,6.18816209136614,6.50890123303292,6.9701391135139,6.7732689371097,7.27739229242095,6.99647809041704,7.07351230190279,6.81489916835861
"PSIP1",8.10091055062071,8.1865090519741,8.2395755138896,7.71088675927567,7.76145275044627,8.09518003273965,8.41737038700482,8.25358263464969,8.66766456873819,8.43995484887581,8.4205618483817,8.30666889055737
"BAZ1A",8.07264209808663,8.12148407372833,8.19170810368143,9.17726021091181,9.11174074774102,9.45985430382368,8.44108723015215,8.22616977828632,8.62509554707732,9.64156056716982,9.59873600003528,9.57243259855157
"RNF24",7.37631299140924,7.21233616562568,7.42305451521457,7.73375435680815,7.69673976332941,7.93738382076381,7.57190055975902,7.48534517828879,7.6927882337688,8.16566235030738,8.14610029673935,7.95007758542806
"CA5B",6.47103532001109,6.34358289678999,6.39114944973939,5.97385011602745,5.97681671132718,5.95568699755404,7.23713940200896,7.08082041876617,7.42203513726171,6.93022819777877,7.02425114530626,6.79165365097827
"PADI2",8.0255155139518,7.96990859862314,8.06166761373337,7.41952639513919,7.46129731830716,7.45317823795943,8.19341791493402,8.1076627805672,8.20919494189427,7.91446846998109,7.95328237702048,7.88549686766577
"SAT2",8.2016424203163,8.38118213171411,8.35038176630185,7.7493160670407,7.64076504628596,7.94936833589581,8.20023059079288,8.17856226997731,8.39159494473845,7.95195756174568,7.94281010769447,7.79973717766789
"CYTOR",7.9085288153424,7.82444736710527,7.81887533744321,7.74036497636065,7.74624627470326,7.8417091578729,7.18607460691547,7.27899341612473,7.41294499253733,7.25765740816795,7.24214673110543,7.16757495424069
"USP18",7.35233731301026,7.18877070791,7.34884297336558,10.020345533701,10.0668521964325,10.2579934388519,7.45866019337316,7.28096351811662,7.57181922061263,10.5186088968249,10.5498172026579,10.3957291009052
